id,date,emotion,intensity,activity,thoughts,category,emotion_type
2e31783f-9db3-4c10-88cd-be6627570919,2025-10-28,喜び,9,加藤純一の動画を視聴していた, ついにラスボスを倒して拍手した ついにクリアしたんだと感動した 5年くらいかかっていたので毎年見るのが楽しみになっていたけど今回でクリアしたのでこれで最後と言っていたので寂しい,趣味・娯楽,positive
2d56949c-1214-4f90-9d87-e0caf6009253,2025-10-28,満足,8,加藤純一の動画を視聴していた,加藤純一のマイクラシリーズ好きですべて見ていて凄く感動した 俺もマイクラのハードコアシリーズでやってみたくなった 余韻が凄く残った,趣味・娯楽,positive
0dc5e743-ae1e-49a4-8eba-26eee7f8e062,2025-10-28,満足,7, 照明の自動化設定,いつもリモコンで20時になったら常夜灯を付けていたがめんどくさいのでアレクサで毎日20時になったら常夜灯オンにするような定型アクションを設定した これで自分が楽になるし、20時になったからそろそろ寝る準備するかとわかりやすくなるので便利になると思う,創作活動,positive
caebc4e6-e7d2-4189-b909-0cd0fbb681d6,2025-10-28,誇り,7,延期していた工事予約,インターホンの工事の予約をずっとしてなくて手紙が大量に来ててやらないとなと思っていたけど今日は予約できた すっきりした よくやった えらい,その他,positive
3ba7263f-9a92-460a-af6a-9c8b921b052e,2025-10-28,混乱,7, プール行きの検討事予約,プールに行こうか迷っている 行った方が絶対に気分がいい気分になることは分かっているけど行くのがだるい プールまで行って水着きてお金もかかるし、だるい 頑張れ まじでプールめんどくさい 行ったほうがいいことたくさんあるのに行動するのがめんどい,運動・健康,negative
c4606a7f-8dbb-4788-a5a7-bb92f12e4ccc,2025-10-28,リラックス,6,外出時の夜風体験,夜風が気持ちいい,その他,neutral
75451094-07ec-49e2-a8cb-ed78b4c07b68,2025-10-28,誇り,9,400m水泳の実行,プール行った めんどくさいに打ち勝って行った 素晴らしい 今日は400m泳いだ キツかったけど清々しい気分になった 泳いで良かった ちょっとキツいことにチャレンジしていき自分を律して行動していきたい,運動・健康,positive
fbdbcc64-7805-40ec-a902-2412c85eb9ec,2025-10-28,満足,6,CCNAの勉強 ,CCNAの勉強を5分やった 頑張った 今日は夜勤明けなので軽めにした 夜勤明けであまり睡眠がとれなかったのであまりやる気が出なかった 今日は早めに寝て明日以降に備えようた 泳いで良かった ちょっとキツいことにチャレンジしていき自分を律して行動していきたい,仕事・勉強,positive
00459b09-0e56-4c96-9ad4-26e1cf0fcaa4,2025-10-28,希望,5,高級バニラアイスの検討,高級バニラアイスを食べたい 今度調べて購入しようかな,趣味・娯楽,positive
b064103b-5d63-4714-a57e-8ba985d79398,2025-10-28,満足,7,就寝前の習慣完了の検討,"風呂入ったし歯も磨いたし炊飯器も洗った 寝る前のルーティンが湖底になってきた
",休息・リラックス,positive
83f16649-2856-461f-b5a8-05bb254023d4,2025-10-28,疲労,7,翌日の面談準備, 明日は東陽町の面談があるらしい 16時半から事前面談で17時から本面談らしい めんどくさいな 給料出ないのにやるのめんどくさい 絶対に行きたく案件ではないしな だるすぎる オンラインなのは楽でありがたい,仕事・勉強,negative
54e00468-ee47-484e-b85b-479bb20210ec,2025-10-28,楽しさ,8,恋愛漫画動画視聴,恋愛漫画の動画をみた ヒロインが可愛い 絵柄がかわいい 主人公の男の子が冗談で結婚しますか見たいなことを言ってヒロインがその言葉を待ってました見たいな表情がとてもかわいかった そしてヒロインが主人公の男の人に自分の気持ちを素直に伝えていて凄く感動した,趣味・娯楽,positive
88263f50-708b-4a59-b330-1cd26eb49082,2025-10-29,混乱,6,睡眠の質と前日の運動の関係分析, 睡眠計測アプリだと数値は良かったけどあまり寝た感じがしない 昨日はプールやったので疲れすぎて回復しなかったのかな,休息・リラックス,negative
86cb7853-2ffc-40e1-a19d-1f0ba04066ec,2025-10-29,満足,6,睡眠の質と前日の運動の関係分析,9時過ぎに起きた 最近の休日より起きるのが遅かったけど午前に起きたので良かった,休息・リラックス,positive
216eeacd-32b3-45d6-a817-725533804884,2025-10-29,混乱,7,体重・筋肉量の測定,体重が65㎏に落ちていてもっとちゃんと食べないとな なかなか筋肉量が増えない 体重と比例しているので体重が減っても筋肉量は減らないようにしたい,運動・健康,negative
e72b5b02-9bf6-4aa0-aea3-97d7eac2ba95,2025-10-29,疲労,6, 一日の活動への意欲低下,ジムに行くのがだるい 外出るのがだるい 今日の面談もだるい 頑張れ 負けるな,その他,negative
d282f6c2-bd16-4b72-a150-7fbce1434098,2025-10-29,悲しみ,8, LINEで誕生日リスト確認時の回想,LINEを見たらもうすぐ誕生日のリストに橋本の名前があった それを見て過去の楽しかった思い出が蘇ってきた あの時は電話とかもめっちゃしてたし、相手も自分のこと好いてくれてるという確信があったから楽しかったな また会いたいな,家族・友人との時間,negative
04bf755c-ab05-4f3d-ac70-c1cc21f73f58,2025-10-29,満足,8,バーベルスクワット70kg×3セット,"バーベルスクワットを70kgで上げられた 脚とかは大丈夫だけど腰に負担がすごいくる 今日はとりあえず目標だった70kgを3セットやって次回からは重量を落としてフォームや、スピードをゆっくりやって負担をかけていきたい
",運動・健康,positive
69714ef0-c624-44a6-a0b0-1fd300aae3a1,2025-10-29,興味,7, スクワットフォームの改善,バーベルスクワットを70kg3セット終わった まだ重量上げても行けそうな感じだった 最初の2セットはやってて腰が痛かったけど最後のセットは目線を前に向けてなるべく垂直に下ろすようにしたら腰が痛くならなかった このフォームでやればまだ重量上げても行けそうなので次はもう少し重くしていきたい,運動・健康,positive
982a66cf-8f4f-4b18-851f-2db06b4ba20c,2025-10-29,不安,8,面談への不安による集中力低下,今日はなんかやる気でないなと思った理由が今日の16時半から面談があり、それが不安でずっと考えてしまい何もやる気が出ないんだと思った その不安を消すためにめっちゃAV見たい気持ちがある 要は現実逃避したいだけだ はやく16時半にならないかな はやくこのモヤモヤをなくしたい どうせやったらやったで何事もなく終わるんだから,仕事・勉強,negative
eef94b13-b217-450c-baec-d098cce4c8a0,2025-10-29,誇り,6,催促された勤怠登録,勤怠登録の催促がきた めんどくさいな 勤怠登録した よくやった 偉い,仕事・勉強,positive
438f696e-fe88-4a48-9aa8-e745bed804ef,2025-10-29,疲労,6,面談時間設定への反省,面談とか午前中がいいな 16時半とかだと中途半端で終わるまで気になって何も行動する気力がわかない,仕事・勉強,negative
b3cf8690-5241-47a0-8361-c12f3052d9f2,2025-10-29,誇り,7, 面談前の家事実行,面談前にスーパーに買い出しに行った めんどくさいけど頑張っていった 偉い それから帰って洗濯物を取り込んだし、防カビもセットした 良く行動した 洗濯もやった 干す作業がめんどいけどよくやった 偉い,その他,positive
6a66ad00-d50c-45eb-b489-2b76953c0fd2,2025-10-29,不安,8, 面談10分前の心境,面談めんどくさい 早く終わらないかな モヤモヤするよ 早く終わらせてすっきりしたいよ あと10分後に面談だ 俺は今、緊張しているんだ 何を聞かれるのか分からないということと今後自分が働くかもしれない職場ですごく劣悪な環境だったらどうしようとか上司が自分と合わなかったらどうしよみたいなネガティブなことを考えてしまう,仕事・勉強,negative
e613dea7-0fef-44a8-a0d1-075ad0277bc2,2025-10-29,混乱,6,面談での説明準備,面談で合わないと感じたら営業に無理そうですと言えばいいけどちゃんとした理由がないときつそうだしな 感覚だけだと説得力がないからちゃんと言語化しないといけないよな めんどくさい,仕事・勉強,negative
573c7454-be76-4db2-9366-8f2153252ca0,2025-10-29,疲労,6, PCカメラ不具合への対処,面談をやった 事前面談でPCのカメラが映らなくて色々設定をいじっていたけど結局直らなかったので携帯から事前面談をやった 概要説明をされたときに夜勤は多くて月に1回と言われたので月に1回ぐらいなら耐えられそう,仕事・勉強,negative
81ebe51d-5481-4a54-9945-2cc3039fe850,2025-10-29,満足,7, 4人での合同面談参加,面談だった 候補者4人ぐらいでの合同面談だった 候補者の1人の中年のおっさんが凄く経歴で自分の浅い経験じゃ太刀打ちできなかった JP1というのを使用していてそこで緊急時のジョブの追加作業なども経験していて高度なことをやっていた 自分はデータに内容を伝えるだけだったので凄いなと思った,仕事・勉強,positive
855acc20-66c8-460b-b3da-6f8bf6bc5d95,2025-10-29,満足,8, 4人での合同面談参加,自分の経歴紹介ではとくに緊張せずに特に何も考えずに思いついたことをぺらぺらと話した 質問にもちゃんと返せたし、4人の中では一番明るい感じで話せたと思う 多分受かるとしたらその経歴がすごいおっさんが第一候補でその次に俺かなという楽観的に見てる,仕事・勉強,positive
4205ed4d-1d28-43ba-b7db-f383953c985a,2025-10-29,平静,7,面談結果への心境整理,でもそんなに絶対行きたいといいう職場ではないので落ちてても特に気にしないから いざ面談とかになると自分では話せているという感じにはなるのでそこは良かったかなと思う 外部の評価的にはどうなっているのか分からないがそんなことを気にしてもしょうがないし、外部の評価は変えられないので自分が話せたと思えばいいのではないかという考えになっている,仕事・勉強,neutral
